144552912,9.3498486,56.7408757,17.0527715677876
102945864,8.3196538,56.7787586,21.5713765526516
102945864,8.3192038,56.7783078,21.5376651071059
102945864,8.3186785,56.777749,21.9078968146267
102945864,8.3180192,56.7768699,21.9725621889653
102945864,8.3175247,56.7759633,22.3369113134201
102945864,8.3171458,56.7751591,23.4584478444685
127258136,9.9512534,56.6927482,37.9990840363167
133211336,8.4878238,56.8494942,21.6242826417725
133211336,8.4877358,56.8489041,21.5535040093612
127258139,9.821413,56.6463652,1.47659593825085
127258139,9.8210052,56.6463298,2.14758608787863
127258139,9.820426,56.6462355,2.69568407949665
127258139,9.8201415,56.6462968,4.49450874823597
127258139,9.8200826,56.6465186,6.22589570202306
127258139,9.8202972,56.6469669,8.50468987436445
127258139,9.82034,56.6471439,9.9023843297075
127258139,9.820147,56.6486893,21.3111357699003
127258139,9.8199271,56.6491163,25.2884722329482
127258139,9.8193906,56.6499775,32.9217411302054
127258139,9.8184894,56.6505791,36.5857403544736
127258139,9.8182748,56.6508268,38.0703892818343
127258139,9.817207,56.6515409,49.4987343020579
127258139,9.8168959,56.6516854,50.7924448551871
127258139,9.8165365,56.651824,51.6145745848298
127258139,9.8164559,56.6518299,51.3324480830341
127258139,9.8163648,56.6517798,51.5163994602204
127258139,9.8161984,56.6517296,51.8776967364957
127258139,9.8157855,56.651653,52.3531760758111
127258139,9.8154474,56.6516264,52.8206240661409
127258139,9.8151203,56.6516736,53.7394159529713
127258139,9.8147501,56.6517857,56.6179600717569
148034795,10.285908,57.1490689,17.0517972805451
148034795,10.285479,57.147993,16.6375808678559
148034795,10.2845606,57.1457999,15.7252094265375
148034795,10.2843533,57.1452918,15.5064378764498
148034795,10.2837968,57.143928,14.5602193537115
148034795,10.2829638,57.1419129,13.028218875682
148034795,10.2828612,57.1416648,12.7170603981071
148034795,10.2822088,57.1400675,11.9455845978436
148034795,10.2816891,57.1387539,11.5323041705569
148034795,10.2814794,57.1382233,11.5701116198276
148034795,10.2809385,57.1369891,10.8775786806828
148034795,10.2805866,57.1360529,10.8755592916901
148034795,10.280209,57.1350887,10.6714303125947
148034795,10.2797712,57.1339849,10.315440407729
148034795,10.279325,57.132881,9.80544902170658
148034795,10.2784666,57.130673,9.58299537229647
148034795,10.2780002,57.1293813,9.78121375012115
148034795,10.2775654,57.1283065,9.59409702006652
148034795,10.2773976,57.1279976,9.58339376004849
148034795,10.2766491,57.126669,9.6401542463144
148034795,10.2765759,57.1264332,9.31708246974945
148034795,10.2765469,57.126195,9.27733650639234
148034795,10.2766041,57.1259865,9.63939895293148
148034795,10.2767931,57.1257347,8.92759441059513
148034795,10.2769557,57.125576,9.09249847728807
148034795,10.2796798,57.123012,9.25764172053659
148034795,10.2818771,57.1209307,7.85069579789343
148034795,10.2830717,57.1198099,7.61862705979771
148034795,10.2834601,57.1193296,7.48554107748485
148034795,10.2836264,57.1189807,7.53713634582271
148034795,10.2836918,57.1185675,7.22804489998934
148034795,10.2836848,57.1181227,7.15299703507849
148034795,10.2835888,57.1177931,7.20007271740932
148034795,10.2827839,57.115428,6.80903190279803
148034795,10.2822604,57.1141279,6.27005263609443
148034795,10.2804319,57.1110354,5.94362717614872
148034796,10.2771387,57.1055462,7.24994360456403
148034797,10.2796425,57.1097003,4.68054473267432
148034797,10.2792562,57.1086562,5.60332217139292
148034797,10.2794266,57.1069891,6.65834794025601
148034797,10.2795223,57.1060507,6.11004439919354
148034797,10.2794992,57.1057531,6.13904933297352
148034797,10.2792993,57.1031605,7.96022221292147
148034797,10.2790502,57.1010953,8.30400564822768
148034797,10.2782896,57.0991491,9.82612815770163
148034797,10.278132,57.0987456,9.79477281298752
148034797,10.2778087,57.0979014,9.95420996638455
148034797,10.2772392,57.0964144,9.69015503460838
148034797,10.2762179,57.0938826,10.2240839955909
148034797,10.2746642,57.0915511,10.4931597605862
148034797,10.2726024,57.0884093,10.9714866203689
148034797,10.2723813,57.0880722,11.1218980411316
148034797,10.2721302,57.0876976,11.0828962689059
148034797,10.270493,57.0852552,11.4394755936465
148034797,10.2701417,57.0846852,11.5320596415567
148034797,10.2693433,57.0835167,11.7357841252838
148034797,10.2681405,57.0817096,11.3442550677882
148034797,10.2678197,57.0812502,11.059847633926
96627595,8.8699499,56.6140555,36.3840518505732
96627595,8.8702185,56.6145143,37.5797408835529
