102948772,8.3926545,56.9432421,18.8929096654739
102948772,8.3928631,56.9434849,18.7840438317961
102948772,8.3944371,56.9452721,18.5054202754548
102948775,8.3841645,56.9391837,20.5175187747803
76734403,10.2789761,57.5482268,18.116189727029
76734403,10.2850556,57.5451988,18.1686236302063
150676817,9.7976108,56.6505025,55.0370055467016
150676817,9.7967557,56.6505373,55.4362236660802
150676817,9.7963568,56.6505022,54.862811010026
150676817,9.7961759,56.6504437,54.8361440444918
150676823,9.7977678,56.6510751,54.3835564689358
150676823,9.7970538,56.6512832,54.9294765639956
150676823,9.7972559,56.6515464,54.3325928966285
97706004,9.9431874,57.0030393,31.9247406382759
40401582,9.723731,57.38564,21.552347223747
40401582,9.7240139,57.386003,17.4914239042223
40401582,9.7242643,57.3861584,16.9727407209364
40401582,9.7242544,57.3862483,16.8957759839433
97706006,9.9424812,57.0032181,28.1366619132188
97706006,9.942538,57.0032525,28.3563746811823
97706006,9.9431874,57.0030393,32.0735402225543
97706006,9.9432086,57.0030254,32.0805345472492
97706006,9.9432411,57.0030172,32.15757116815
97706006,9.9438905,57.0030891,34.9926223931228
148037660,10.2913673,57.2444036,15.8144914007565
148037660,10.2920217,57.2441946,16.1285640349688
148037661,10.3111514,57.2344643,14.3492472495734
148037664,10.2946718,57.2443339,16.0788552785494
148037665,10.2878162,57.2417507,16.9213978132279
148037665,10.2879234,57.2416229,16.2964242392377
148037665,10.288213,57.2415301,15.998038940934
148037666,10.3131577,57.2341449,13.9240452335082
148037666,10.3129645,57.234023,13.9207979809073
126017571,9.6002199,57.1791256,9.95462034467826
126017571,9.601008,57.179214,10.2857592071532
126017571,9.60147,57.1792287,10.2564300528141
126017571,9.601595,57.1792597,10.3989205433749
126017571,9.6016471,57.1793115,10.3657445516133
126017571,9.6016384,57.1793869,10.1362680523717
126017573,9.5620975,57.1975421,11.6501580450603
126017573,9.5619898,57.1974048,11.9698438936963
126017573,9.5607374,57.1896448,13.1003438261894
126017573,9.55951,57.1822498,14.6894931277933
126017573,9.5586822,57.1771589,14.7195608607947
126017573,9.5578622,57.1748555,13.4327598326687
126017573,9.5571466,57.1730451,12.3494757410626
126017573,9.5571017,57.172843,12.1751620497434
126017573,9.5576683,57.1713801,11.2146876706133
126017573,9.5577131,57.1710082,10.8784449450173
126017576,9.5396277,57.1907014,13.5462618434455
126017576,9.5393065,57.1889869,14.2726137108101
126017576,9.5393422,57.1888447,14.6827497600943
126017576,9.5395331,57.1886767,14.603748539244
126017576,9.5395211,57.1884828,13.9862019057704
126017576,9.5392827,57.1882824,14.1022517287503
126017576,9.5390202,57.1880885,13.5548172964882
126017576,9.5387935,57.1876426,13.2598777335592
126017576,9.5385073,57.1873517,13.1020259029922
126017576,9.5371088,57.1837223,12.4238922037251
126017576,9.536301,57.1816609,11.5330575928754
126017576,9.536258,57.1815682,11.4615142376082
126017577,9.603859,57.1768106,7.89913674464029
126017577,9.6037472,57.1769827,8.16908076936773
126017577,9.6038028,57.1771222,8.4298347741216
126017577,9.6039211,57.1772052,8.01159919855384
126017577,9.6041436,57.1773635,7.97918879411752
126017577,9.604262,57.1775182,8.65630115219234
126017577,9.6043593,57.1776728,8.85618246038147
126017577,9.6044777,57.1777595,9.239487775485
126017577,9.6045473,57.1779066,9.11025815745701
126017577,9.604909,57.1780876,8.58400972191794
126017577,9.6053473,57.1783855,7.85484205314423
126017577,9.6055075,57.1785514,8.00286950309666
126017577,9.605577,57.1788493,8.24184374376321
126017577,9.6057997,57.1792378,8.70699844741133
126017577,9.6058901,57.1794979,8.45480756086188
126017577,9.606064,57.1799241,8.52738962911838
126017577,9.6061544,57.1802823,9.02229631489749
126017577,9.6064257,57.1806028,8.67335289414317
126017577,9.6065302,57.1809309,8.37396176106633
126017577,9.6071563,57.181783,8.03955608506859
126017577,9.608026,57.183329,7.74715927761253
126017579,9.5450703,57.1768705,11.9351230343064
126017579,9.5486443,57.1769748,12.3990059885566
126017580,9.5472822,57.1903213,13.281792201571
126017580,9.5419284,57.1905832,13.672522952297
126017580,9.5396277,57.1907014,13.4849033150616
126017581,9.5355857,57.1681222,8.44380508972547
126017581,9.5355794,57.1686153,8.38316233269239
126017581,9.5356389,57.1689775,8.57229660376097
126017582,9.5448356,57.1755318,11.5182152687541
126017582,9.5343506,57.1767962,9.84606821639634
126017582,9.5283913,57.177552,9.04137183354622
126017582,9.5257523,57.1779724,9.29799276607609
126017583,9.5197398,57.1700062,10.3195415763867
126017583,9.5079505,57.1707439,10.8267932736534
126017583,9.4998201,57.1713375,10.6433899667539
126017583,9.4964049,57.1716078,10.0811494603763
126017583,9.4951005,57.1717189,9.44596553713956
